imdb_id,title,year,runtime,rating,votes,plot
tt0175674,Golden Eyes Secret Agent 077,(1968),136 min,6.3,15,A top secret microfilm gets stolen and secret agent 077 aka Rakesh is assigned to retrieve it feom the enemies. The adventure of returning the microfilm to its rightful owner intertwined ...                See full summary »
tt0172333,Do Bhai,(1994), ,5.0,15,Add a Plot
tt0165941,Shikshaa,(1979),125 min,5.4,15,"Strict father, wayward son, Shikshaa throws light upon the complicated relationship between the two in this gripping emotional drama."
tt0158851,Piya Pyare,(1934),144 min,2.9,15,Classic adventure fantasy setting in an unnamed Rajput-style court. The king's younger wife Taramati (Jilloo) is condemned to death for infidelity and her son Chandrakumar (Ghaznavi) is ...                See full summary »
tt0158209,Shahenshah,(1953),123 min,4.6,15,"The movie is the story of Prince Rashid of Tehran who loses his father and his crown title in an invasion. The loyal Vazir (king's minister) of Tehran helps the Queen Mother, Prince Rashid ...                See full summary »"
tt0156642,Jeevan Natak,(1935),139 min,6.7,15,"The plot is set in two historical epochs, 1735 and 1935. The spirited Miss Queen (Khote), performing ina period play, recalls a previous incarnation when she was the actual person she is ...                See full summary »"
tt0156611,Holi Ayee Re,(1970),144 min,5.9,15,Add a Plot
tt0155691,Ek Nannhi Munni Ladki Thi,(1970),136 min,6.4,15,Add a Plot
tt0155179,Sindbad Alibaba and Aladdin,(1965), ,4.3,15,Add a Plot
tt0154954,Nishan,(1965),138 min,5.0,15,Twin princes separated at birth must foil an assassination attempt and take their rightful places as rulers of a kingdom.
tt0154126,Alif-Laila,(1953),135 min,6.6,15,Add a Plot
tt0150102,Chhota Sa Ghar,(1996),141 min,4.0,15,Dhanraj lives a happy life along with his wife two brother's and a sister. Things change when his younger brother Vinay finds out that he is an orphan.
tt0148575,Paisa Ya Pyar,(1969),165 min,4.9,15,A wealthy and snobbish woman's life undergoes changes when her daughter marries a commoner.
tt0140813,Apradhi,(1949), ,6.4,15,A husband suspects his wife of having an affair with a freedom-fighter in British-ruled India.
tt0139108,Chandni Chowk,(1954), ,5.5,15,Nawab Safdarjung( Kumar ) lives in Delhi with his family and is a very fun loving person. She has a daughter Zarina ( Meena Kumari ) who is of marriageable age. While there are other ...                See full summary »
tt0134900,Police,(I) (1958), ,7.0,15,Add a Plot
tt0117186,Nirbhay,(1996),135 min,5.2,15,Add a Plot
tt0078738,Ahinsa,(1979),103 min,4.1,15,Ahimsa in Sanskrit means non-violence. A chance encounter between two widows who lost their husbands and sons to violence sets the story going. Birju (Sunil Dutt) has received the highest ...                See full summary »
tt0049071,Chhoo Mantar,(1956), ,6.0,15,"Baijnath alias Baiju is a slacker, trouble-maker, unemployed, and a flirt. The villagers rally together and force his father to ask him to leave the village, which Baiju does. Baiju's ...                See full summary »"
tt0043842,Naujawan,(1951),130 min,6.2,15,"Kamla's father wants her married off to a wealthy suitor, which he finds in Kishore, who is interested in the marriage just to be able to usurp Kamla's wealth. However, Kamla doesn't want ...                See full summary »"
tt0032836,Nartaki,(1940),150 min,7.0,15,Add a Plot
tt9900388,Hansa Ek Sanyog,(2019),135 min,9.0,14,"A transgender born in a wealthy family sets out to seek acceptance in the society, and hiding his true identity is the only way to prove his 'manhood'. In this quest to lead a dignified ...                See full summary »"
tt9683802,Love Trainning,(2018),129 min,6.1,14,Add a Plot
tt8528530,I Am Zero,(2019), ,8.5,14,A 16 year old Muslim girl named Zeenat was made Zero in her school time and what happened later. How does she manage her life. Thus the film is all a drama about a teenage girl Zeenat.
tt8090778,One Night Out,(2018),129 min,7.9,14,"Three innocent teenager girls who go for a Night Out Party, subsequently get trap into a critical situation /tragedy.Finally , Police investigation takes places and a unbelievable fact come...                See full summary »"
tt7387538,Yaksh,(2018), ,7.6,14,Add a Plot
tt7335264,Lagori,(2017),48 min,7.2,14,"'Angel' an architects don't believes in 'A Political party's Government and its Law and Order"" accordingly he joins with ""Mond"" in order to create "" THE NEW ORDER """
tt7314994,Mmirsa,(2016),143 min,8.6,14,"Mmirsa is based on the true story of the Punjabi folk love of Mirza Sahiba, a reincarnation tale of Mirza-Sahiba who are born at the present time."
tt7127992,The Dream Job,(2017),138 min,7.1,14,The Dream Job is a story of this group of youth who after passing out of their graduate college get employed in a private bank. It's a story of their coming-of-age as they step into a ...                See full summary »
tt6656806,Khel Toh Ab Shuru Hoga,(2016),130 min,4.9,14,A bank security guard Abbas (Ruslaan) ploys to loot his own bank with a little help from his allies. The robbery doesn't end well and he must fight to save the love of his life.
tt6415460,Toofani Tarzan,(1937),112 min,3.2,14,"To search for his son, daughter-in-law, and grandson, a professor and his adopted daughter embark on a peril-laden mission, catching the eye of an elusive but powerful man. Can the legend of Tarzan, defender of the jungle, be true?"
tt6272678,Yeh Kaisa Tigdam,(2018),133 min,5.7,14,Add a Plot
tt5890002,Love Ke Funday,(2016),132 min,7.4,14,Love Ke Funday is a romantic comedy that deals with youngsters and their relationships. It deals with their commitment issues and fundays.
tt5819518,Let's Talk About 'It',(2017),77 min,6.5,14,"While trying to help a paranoid patient who claims to be tormented by an unknown entity, Doctor Kavita Mukherjee soon discovers that there is no wonderland at the end of this rabbit hole as she delves into the dark depths of his mind."
tt5568866,Shaadi Abhi Baaki Hai,(2017),127 min,6.5,14,"Its a Big Fat Indian Wedding. US returned bride Jugnu finds out that her groom, her boyfriend Jaan is switched. Where is her Jaan? How can Jugnu be forced to marry her fathers business ...                See full summary »"
tt5342784,Le Lotta,(2017),123 min,7.3,14,"If we win we will make fun of you, if not, you'd be killed."
tt5087804,Flying Colors,(2016),84 min,6.9,14,"A 15 year old mute village girl runs away from home due to problems, lands in Mumbai city. Initially she struggles to cope up with the big city, but fights her way forward to survive and achieve freedom overcoming obstacles."
tt4978212,Ghar Mein Raam Gali Mein Shyam,(1996), ,6.0,14,Add a Plot
tt4944374,Chanakya the Warrior,(2005), ,4.8,14,"Velu is an ordinary man whose sole aim is to help his sister become a collector. But, circumstances and negative elements of society turn him into a saviour with extraordinary strengths and will."
tt4936448,Kalank,(1979), ,5.4,14,Add a Plot
tt4411786,Pal Pal Dil Ke Ssaat,(2009), ,4.5,14,Add a Plot
tt4318402,Kaam Jwala: The Fire,(2004),73 min,3.6,14,Add a Plot
tt3854286,Munna Mange Memsaab,(2014),128 min,3.1,14,"What's the movie aboutMunna Mange Memsaab is the story of a small village boy (Munna) who is unfriendly, not handsome as well as not intelligent. Despite this his mother would tell him that...                See full summary »"
tt3748000,Bollywood Villa,(2014),124 min,5.1,14,"A perfect murder, A perfect crime, A perfect plan, A perfect revenge - Welcome to Bollywood Villa. The movie not only depicts the glory , glamor, magnitude attached to the Indian film ...                See full summary »"
tt3736892,Bhayanak Maut,(2000), ,7.2,14,Add a Plot
tt3177630,Nirakar Chhaya,(2007),82 min,8.3,14,An abstract film about a man and a woman (maybe) in love.
tt2958972,Anokha Aspatal,(1989),91 min,7.3,14,"The film is based on the Hindi story with the same name, written by Smt. Saroj Mukherjee. A young boy Gagan visits his grandmother in a village near a dense forest. The grandmother ...                See full summary »"
tt2937144,Rajula,(2013), ,7.8,14,Add a Plot
tt2900616,Hum Hain Karan Arjun,(1994), ,6.4,14,Add a Plot
tt2812344,Beehad - The Ravine,(2013),125 min,6.7,14,"In Northern parts of India-Uttar Pradesh, Madhya Pradesh and Rajasthan's territory, spreads the World famous Chambal valley,a home to many dacoits of their times like Man Singh, Putli Bai, ...                See full summary »"
tt2753386,Kaam Shastra,(1975),136 min,6.8,14,"Kaam Shastra is a 1975 film, directed by Prem Kapoor and produced by K.Asif. The film stars Sameer Kochhar, Alka, Helen, Bindu, Ramesh Aurora, Bharat Kapoor, Urmila Bhatt, Bhanumati and ...                See full summary »"
tt2726740,Khofnak Mahal,(1998), ,2.5,14,Add a Plot
tt2706362,Laakhan,(2005), ,6.5,14,Add a Plot
tt2703462,Amber,(1985), ,6.3,14,Add a Plot
tt2656934,Sone Ki Lanka,(1992), ,5.2,14,Kamal Rai saves life of his Bosss Sinha and gets promoted as a manager in the company but Kamal Rai eyes his wealth and overtakes all his wealth killing him leaving his son Mohit and wife ...                See full summary »
tt2202579,Stalker,(I) (2012), ,3.9,14,Add a Plot
tt2186546,Nani Maa,(1980), ,6.6,14,"A king looking for the map of a hidden treasure finds it in the back of a framed picture in grandmothers' home. Realizing that some unscrupulous people are also in search of the map, he ...                See full summary »"
tt2158747,Sheikh Chilli,(1956),112 min,5.8,14,A Princess goes on the run after refusing to marry a prince she dislikes and instead masquerades as a wife with a barber who can converse with a donkey.
tt1992257,Toss: A Flip of Destiny,(2009), ,6.9,14,The lives of five friends change after they find two bags full of cash.
tt1988572,Chingari,(1971), ,5.0,14,Add a Plot
tt19817038,Aisa Q,(2022),92 min,8.9,14,A chief minister of the state is assassinated at a public location one evening. And the murder appears mysterious. The murder mystery seems to have many suspects. Who is the culprit?
tt19072146,Dark Rose: The Name of Fear,(2022),63 min,8.6,14,"Choices between right or wrong, sanjana had two choice either to let her Ex reveals her secret or to do whatever he telling. But she don't know that it will change her life forever, Let's see what will sanjana choose."
tt1825951,Shaitan Mujrim,(1979), ,6.3,14,"A doctor tries to revive a dead corpse with his experiments. Thanks to his evil assistant, he creates a blood sucking devil. Can the protagonist stop this devil?"
tt1774473,Love You to Death,(2012),102 min,6.0,14,"An outrageous comedy about love that doesn't exist, about therapy that doesn't work and murder that just might happen."
tt1772762,Bachao - Inside Bhoot Hai...,(2010), ,5.2,14,Rumours say that a year back some body was murdered at Blue Roof Guest House. After that incident people believe that the guest House is haunted and spooky.
tt17048292,Sorry Day,(2022),103 min,6.3,14,Add a Plot
tt1642195,Dosh,(2007),141 min,6.3,14,"Mumbai-based wealthy widower Vikram Chopra is shocked to get the news that his only son, Gaurav, has met with a sudden death. Police conclude that his death was a homicide, and assign ...                See full summary »"
tt1604110,Dil Ke Pechey Pechey',(2005),110 min,5.7,14,"Stationed in Delhi, Naval Officer Vanraj lives a fairly wealthy lifestyle along with his wife, Vidya, and young child, Shubi. Things change after the re-entry of his sister-in-law, Suman ...                See full summary »"
tt15457994,Extra Pen,(2021),63 min,8.1,14,"Extra Pen is an extraordinary tale of friendship between two friends, Aditya and Neel, who met at a Physics tuition class."
tt15090926,Love Siyapaaa,(2021),125 min,7.8,14,"Sabina lives with her bf Raghav in a apartment, one day Radha and her boyfriend Ekesh join got the same apartment for living. In past Sabina was the ex girlfriend of Ekesh and Radha was The...                See full summary »"
tt1503097,Captain Nagarjuna,(1986),134 min,7.0,14,Add a Plot
tt14859354,The Darling Wife,(2021),94 min,4.5,14,THE DARLING Wife is a suspense horror thriller story. The story revolves around three characters AMAN(AMITABH ACHARYA)PARI(ANKITA CHAKRABORTY) and Pinki(Ushasie Chakraborty). Aman and Pari ...                See full summary »
tt13502066,Fukrey Boyzzz: Space Mein Fukrapanti,(2020),74 min,7.8,14,Add a Plot
tt1294177,Kamsin: The Untouched,(1997),88 min,5.5,14,Add a Plot
tt1265654,Ghar Bazar,(1998),130 min,4.7,14,"An eligible bachelor and Bollywood film-maker, Amar lives a wealthy lifestyle in Mumbai. He meets with and falls in love with an actress, Gul, romances, and then marries her. They live ...                See full summary »"
